,dialog_idx,utterance_idx,text,speaker,file_path,emotion,act
214,16_0,6,I am also wondering about the pay.,1,./data/dailytalk/dailyTalk/audio_files/16_0_6.wav,no emotion,inform
215,16_0,7,Would a slight decrease in pay be worth it for a new opportunity for growth?,0,./data/dailytalk/dailyTalk/audio_files/16_0_7.wav,no emotion,question
216,16_0,8,I am thinking that might be the case.,1,./data/dailytalk/dailyTalk/audio_files/16_0_8.wav,no emotion,inform
217,16_0,9,I think you should give it a shot. What do you have to lose? You can always change your mind.,0,./data/dailytalk/dailyTalk/audio_files/16_0_9.wav,no emotion,inform
218,21_0,0,"Hi, I’m Paul. Could you show me the apartment on the first floor?",0,./data/dailytalk/dailyTalk/audio_files/21_0_0.wav,no emotion,directive
219,21_0,1,Sure. Let’s go.,1,./data/dailytalk/dailyTalk/audio_files/21_0_1.wav,no emotion,commissive
220,22_0,0,What are you doing?,1,./data/dailytalk/dailyTalk/audio_files/22_0_0.wav,no emotion,question
221,22_0,1,"I'm getting dressed, what does it look like?",0,./data/dailytalk/dailyTalk/audio_files/22_0_1.wav,no emotion,question
222,23_0,0,A big one would be nice.,1,./data/dailytalk/dailyTalk/audio_files/23_0_0.wav,no emotion,inform
223,23_0,1,How about this one? It's our biggest — sixteen' in diameter.,0,./data/dailytalk/dailyTalk/audio_files/23_0_1.wav,no emotion,directive
224,23_0,2,"Oh, yes, I like that one, but it's too heavy.",1,./data/dailytalk/dailyTalk/audio_files/23_0_2.wav,happiness,commissive
225,23_0,3,"OK, try this one. It's made of aluminum.",0,./data/dailytalk/dailyTalk/audio_files/23_0_3.wav,no emotion,directive
226,23_0,4,"Oh, yes! This is much better. But it has an aluminum handle.",1,./data/dailytalk/dailyTalk/audio_files/23_0_4.wav,happiness,commissive
227,23_0,5,"Here you go. Same pan, but with a state-of-the-art, heat-resistant plastic handle.",0,./data/dailytalk/dailyTalk/audio_files/23_0_5.wav,no emotion,inform
228,25_0,0,I'm not sure what to cook for dinner.,0,./data/dailytalk/dailyTalk/audio_files/25_0_0.wav,no emotion,commissive
229,25_0,1,I don't know. What do you want to eat?,1,./data/dailytalk/dailyTalk/audio_files/25_0_1.wav,no emotion,question
230,25_0,2,I have a taste for some chicken and potatoes.,0,./data/dailytalk/dailyTalk/audio_files/25_0_2.wav,no emotion,inform
231,25_0,3,That sounds delicious.,1,./data/dailytalk/dailyTalk/audio_files/25_0_3.wav,happiness,inform
232,26_0,0,No. I'd like to do something special for you on your birthday.,1,./data/dailytalk/dailyTalk/audio_files/26_0_0.wav,no emotion,inform
233,26_0,1,"I'd like that. Alright, put on this apron first.",0,./data/dailytalk/dailyTalk/audio_files/26_0_1.wav,no emotion,directive
234,26_0,2,"OK... Now how can I help, hon?",1,./data/dailytalk/dailyTalk/audio_files/26_0_2.wav,no emotion,question
235,26_0,3,"Hmm, let me see... Boil some water.",0,./data/dailytalk/dailyTalk/audio_files/26_0_3.wav,no emotion,inform
236,26_0,4,Easy. I could do that with my eyes closed. ( after a while ) Done.,1,./data/dailytalk/dailyTalk/audio_files/26_0_4.wav,no emotion,inform
237,26_0,5,"Not bad. OK, now take some meat and potatoes from the fridge.",0,./data/dailytalk/dailyTalk/audio_files/26_0_5.wav,no emotion,inform
238,26_0,6,How many potatoes do you need?,1,./data/dailytalk/dailyTalk/audio_files/26_0_6.wav,no emotion,question
239,26_0,7,Three. And bring four bell peppers.,0,./data/dailytalk/dailyTalk/audio_files/26_0_7.wav,no emotion,directive
240,29_0,0,"Look, Cindy. This is a photograph I took during my trip to Australia.",0,./data/dailytalk/dailyTalk/audio_files/29_0_0.wav,no emotion,inform
241,29_0,1,"Let me see it, can I? This is a good photograph. Who are these people?",1,./data/dailytalk/dailyTalk/audio_files/29_0_1.wav,no emotion,question
242,29_0,2,They’re people I met during the trip. That’s the ship we traveled on.,0,./data/dailytalk/dailyTalk/audio_files/29_0_2.wav,no emotion,inform
243,29_0,3,What a beautiful ship! Who’s this?,1,./data/dailytalk/dailyTalk/audio_files/29_0_3.wav,no emotion,question
244,29_0,4,That’s the man I told you about. Remember?,0,./data/dailytalk/dailyTalk/audio_files/29_0_4.wav,no emotion,question
245,29_0,5,Ah yes. The one who offered you a job in Australia.,1,./data/dailytalk/dailyTalk/audio_files/29_0_5.wav,no emotion,inform
246,29_0,6,That’s right.,0,./data/dailytalk/dailyTalk/audio_files/29_0_6.wav,no emotion,inform
247,29_0,7,"Umm, who’s this?",1,./data/dailytalk/dailyTalk/audio_files/29_0_7.wav,no emotion,question
248,29_0,8,Guess!,0,./data/dailytalk/dailyTalk/audio_files/29_0_8.wav,no emotion,inform
249,29_0,9,"It’s not you, is it?",1,./data/dailytalk/dailyTalk/audio_files/29_0_9.wav,no emotion,question
250,29_0,10,"That’s right. I grew a beard during the trip, but I shaved it off when I came home.",0,./data/dailytalk/dailyTalk/audio_files/29_0_10.wav,no emotion,inform
251,29_0,11,Why did you shave it off?,1,./data/dailytalk/dailyTalk/audio_files/29_0_11.wav,no emotion,question
252,32_0,0,Umm not really. But it has puzzled me for a long time.,0,./data/dailytalk/dailyTalk/audio_files/32_0_0.wav,no emotion,inform
253,32_0,1,What's the puzzle?,1,./data/dailytalk/dailyTalk/audio_files/32_0_1.wav,no emotion,question
254,32_0,2,"My wife and I prefer to have no kids, but my mother-in-law is very traditional and wants grandkids.",0,./data/dailytalk/dailyTalk/audio_files/32_0_2.wav,no emotion,inform
255,32_0,3,"Oh, I see. I think the older generation tend to think in a different way.",1,./data/dailytalk/dailyTalk/audio_files/32_0_3.wav,no emotion,inform
256,32_0,4,Yes. It seems she can never accept a childless marriage. We had a fight last night.,0,./data/dailytalk/dailyTalk/audio_files/32_0_4.wav,no emotion,inform
257,32_0,5,"Oh, really? Maybe she is just eager to see her grandchildren.",1,./data/dailytalk/dailyTalk/audio_files/32_0_5.wav,surprise,question
258,32_0,6,But it's absolutely our own business to have a child or not.,0,./data/dailytalk/dailyTalk/audio_files/32_0_6.wav,no emotion,inform
259,32_0,7,Definitely.,1,./data/dailytalk/dailyTalk/audio_files/32_0_7.wav,no emotion,inform
260,32_0,8,I often overhear our neighbor fighting about how to raise their kid and I really don't want kids to spoil our happiness.,0,./data/dailytalk/dailyTalk/audio_files/32_0_8.wav,no emotion,inform
261,32_0,9,"Don't worry. I think in most cases, children are the glue that keeps a family together.",1,./data/dailytalk/dailyTalk/audio_files/32_0_9.wav,no emotion,inform
262,32_0,10,I guess you're right. But I still prefer to have no child.,0,./data/dailytalk/dailyTalk/audio_files/32_0_10.wav,no emotion,inform
263,32_0,11,Sure. You can fully enjoy your time together.,1,./data/dailytalk/dailyTalk/audio_files/32_0_11.wav,no emotion,inform
264,34_0,0,"Professor Wang, what is non-tariff barrier?",1,./data/dailytalk/dailyTalk/audio_files/34_0_0.wav,no emotion,question
265,34_0,1,Non-tariff barrier is another mean to restrict imports.,0,./data/dailytalk/dailyTalk/audio_files/34_0_1.wav,no emotion,inform
266,34_0,2,Can you give an example?,1,./data/dailytalk/dailyTalk/audio_files/34_0_2.wav,no emotion,question
267,34_0,3,"For example, some countries restrict imports by quantitative restriction.",0,./data/dailytalk/dailyTalk/audio_files/34_0_3.wav,no emotion,inform
268,34_0,4,Why?,1,./data/dailytalk/dailyTalk/audio_files/34_0_4.wav,no emotion,question
269,34_0,5,This is used to protect local industries or to achieve certain political objectives.,0,./data/dailytalk/dailyTalk/audio_files/34_0_5.wav,no emotion,inform
270,34_0,6,"Oh, Are there other means?",1,./data/dailytalk/dailyTalk/audio_files/34_0_6.wav,no emotion,question
271,34_0,7,Technical barriers are set for imported goods.,0,./data/dailytalk/dailyTalk/audio_files/34_0_7.wav,no emotion,inform
272,34_0,8,"Umm…. This is designed to exclude them from domestic market, isn't it?",1,./data/dailytalk/dailyTalk/audio_files/34_0_8.wav,no emotion,question
273,34_0,9,"Yes, some countries may use some of the unnecessary health rules to exclude foreign food.",0,./data/dailytalk/dailyTalk/audio_files/34_0_9.wav,no emotion,inform
274,35_0,0,"Yeah, I’ve been working so much overtime lately.",0,./data/dailytalk/dailyTalk/audio_files/35_0_0.wav,no emotion,inform
275,35_0,1,Really? How come?,1,./data/dailytalk/dailyTalk/audio_files/35_0_1.wav,surprise,question
276,35_0,2,My boss gave me a big project. I had to have it finished by this morning. It was so difficult!,0,./data/dailytalk/dailyTalk/audio_files/35_0_2.wav,no emotion,inform
277,35_0,3,You shouldn’t work so hard.,1,./data/dailytalk/dailyTalk/audio_files/35_0_3.wav,no emotion,directive
278,35_0,4,"I know. But hard work pays off, you know.",0,./data/dailytalk/dailyTalk/audio_files/35_0_4.wav,no emotion,commissive
279,35_0,5,What do you mean?,1,./data/dailytalk/dailyTalk/audio_files/35_0_5.wav,no emotion,question
280,37_0,0,Pardon me. Could you help me?,1,./data/dailytalk/dailyTalk/audio_files/37_0_0.wav,no emotion,directive
281,37_0,1,Of course. How can I help you?,0,./data/dailytalk/dailyTalk/audio_files/37_0_1.wav,no emotion,question
282,37_0,2,I am looking for a sweater.,1,./data/dailytalk/dailyTalk/audio_files/37_0_2.wav,no emotion,inform
283,37_0,3,What size do you wear?,0,./data/dailytalk/dailyTalk/audio_files/37_0_3.wav,no emotion,question
284,37_0,4,"Medium, I think.",1,./data/dailytalk/dailyTalk/audio_files/37_0_4.wav,no emotion,inform
285,37_0,5,Here. How do you like this one?,0,./data/dailytalk/dailyTalk/audio_files/37_0_5.wav,no emotion,question
286,37_0,6,It's pretty. Can I try it on?,1,./data/dailytalk/dailyTalk/audio_files/37_0_6.wav,happiness,directive
287,37_0,7,You can try it on in the fitting room over there.,0,./data/dailytalk/dailyTalk/audio_files/37_0_7.wav,no emotion,commissive
288,39_0,0,My car has broken down. Could someone come right away and check it?,0,./data/dailytalk/dailyTalk/audio_files/39_0_0.wav,no emotion,directive
289,39_0,1,Where are you now?,1,./data/dailytalk/dailyTalk/audio_files/39_0_1.wav,no emotion,question
290,39_0,2,"I am on Route eighty, a few miles east of the University of Utah.",0,./data/dailytalk/dailyTalk/audio_files/39_0_2.wav,no emotion,inform
291,39_0,3,What does your car look like?,1,./data/dailytalk/dailyTalk/audio_files/39_0_3.wav,no emotion,question
292,40_0,0,I am going to the bank. I need to cash some checks.,1,./data/dailytalk/dailyTalk/audio_files/40_0_0.wav,no emotion,inform
293,40_0,1,That's great. We can go to the bank together.,0,./data/dailytalk/dailyTalk/audio_files/40_0_1.wav,happiness,directive
294,40_1,0,I will go to Japan on business for five days next Tuesday. I want to exchange some Japanese yen.,0,./data/dailytalk/dailyTalk/audio_files/40_1_0.wav,no emotion,inform
295,40_1,1,I see. Will you bring a lot of money with you?,1,./data/dailytalk/dailyTalk/audio_files/40_1_1.wav,no emotion,question
296,40_1,2,Not really. I plan to bring some cash and withdraw money at the ATM in Japan.,0,./data/dailytalk/dailyTalk/audio_files/40_1_2.wav,no emotion,inform
297,40_1,3,Do you have the bank card in Japan?,1,./data/dailytalk/dailyTalk/audio_files/40_1_3.wav,no emotion,question
298,40_2,0,That sounds really convenient. Do you pay extra money to enjoy this service?,1,./data/dailytalk/dailyTalk/audio_files/40_2_0.wav,happiness,question
299,40_2,1,No. It is free of charge.,0,./data/dailytalk/dailyTalk/audio_files/40_2_1.wav,no emotion,inform
300,41_0,0,"Yes, I’m feeling very well these days.",1,./data/dailytalk/dailyTalk/audio_files/41_0_0.wav,happiness,inform
301,41_0,1,I’m glad you are getting better.,0,./data/dailytalk/dailyTalk/audio_files/41_0_1.wav,happiness,inform
302,41_0,2,And I was glad to receive your letter.,1,./data/dailytalk/dailyTalk/audio_files/41_0_2.wav,happiness,inform
303,41_0,3,Then when will you be back again?,0,./data/dailytalk/dailyTalk/audio_files/41_0_3.wav,no emotion,question
304,41_0,4,I will be back again next Wednesday.,1,./data/dailytalk/dailyTalk/audio_files/41_0_4.wav,no emotion,inform
305,41_0,5,Umm I hope to see you at that time again. Bye.,0,./data/dailytalk/dailyTalk/audio_files/41_0_5.wav,no emotion,directive
306,42_0,0,I’m very sorry I can’t.,1,./data/dailytalk/dailyTalk/audio_files/42_0_0.wav,no emotion,commissive
307,42_0,1,Umm why not?,0,./data/dailytalk/dailyTalk/audio_files/42_0_1.wav,no emotion,question
308,42_0,2,I’m afraid I have some business to attend to.,1,./data/dailytalk/dailyTalk/audio_files/42_0_2.wav,no emotion,inform
309,42_0,3,Then would you like to have lunch with us?,0,./data/dailytalk/dailyTalk/audio_files/42_0_3.wav,no emotion,directive
310,42_0,4,I’d love to but I have to help John with his math problems right now.,1,./data/dailytalk/dailyTalk/audio_files/42_0_4.wav,no emotion,commissive
311,42_0,5,Would you like me to give you a lift?,0,./data/dailytalk/dailyTalk/audio_files/42_0_5.wav,no emotion,directive
312,42_0,6,"No, thanks. His home is not far and I can walk there.",1,./data/dailytalk/dailyTalk/audio_files/42_0_6.wav,no emotion,commissive
313,42_0,7,Come on. It’s no trouble at all.,0,./data/dailytalk/dailyTalk/audio_files/42_0_7.wav,no emotion,directive
314,45_0,0,"I'm glad too. Steven, I want to tell you that I'm going to divorce my husband.",1,./data/dailytalk/dailyTalk/audio_files/45_0_0.wav,happiness,inform
315,45_0,1,"I'm so surprised, Jane. Umm why did you decide to end your marriage suddenly?",0,./data/dailytalk/dailyTalk/audio_files/45_0_1.wav,surprise,question
316,45_0,2,We don't get along well with each other and fight a lot.,1,./data/dailytalk/dailyTalk/audio_files/45_0_2.wav,no emotion,inform
317,45_0,3,I didn't know that. I thought that you were happy together.,0,./data/dailytalk/dailyTalk/audio_files/45_0_3.wav,no emotion,inform
318,45_0,4,"That isn't true. Actually, we have been separated for six months.",1,./data/dailytalk/dailyTalk/audio_files/45_0_4.wav,no emotion,inform
319,45_0,5,"I can't believe it. But if you both determine to divorce, I hope you will have an amicable split.",0,./data/dailytalk/dailyTalk/audio_files/45_0_5.wav,no emotion,inform
320,49_0,0,"I’ve been getting really short of breath, and my coach wanted to have a doctor check me out.",1,./data/dailytalk/dailyTalk/audio_files/49_0_0.wav,no emotion,inform
321,49_0,1,Have you had the flu lately?,0,./data/dailytalk/dailyTalk/audio_files/49_0_1.wav,no emotion,question
322,49_0,2,"No, I have been pretty healthy. I just have trouble taking a really deep breath.",1,./data/dailytalk/dailyTalk/audio_files/49_0_2.wav,no emotion,inform
323,49_0,3,Have you ever been tested for allergies?,0,./data/dailytalk/dailyTalk/audio_files/49_0_3.wav,no emotion,question
324,49_0,4,"Umm…. Peaches make me break out, but I don’t have any other allergies.",1,./data/dailytalk/dailyTalk/audio_files/49_0_4.wav,no emotion,inform
325,49_0,5,Does this happen all the time or maybe a little more in the cold weather?,0,./data/dailytalk/dailyTalk/audio_files/49_0_5.wav,no emotion,question
326,49_0,6,"I’ve noticed that it is worse when I am under stress, like during finals week.",1,./data/dailytalk/dailyTalk/audio_files/49_0_6.wav,no emotion,inform
327,49_0,7,I feel that you should see a pulmonary specialist to check for asthma.,0,./data/dailytalk/dailyTalk/audio_files/49_0_7.wav,no emotion,directive
328,50_0,0,I am working. I often work late on Thursdays. I am busy this week.,0,./data/dailytalk/dailyTalk/audio_files/50_0_0.wav,no emotion,inform
329,50_0,1,Would you like to come and have dinner with us on Friday?,1,./data/dailytalk/dailyTalk/audio_files/50_0_1.wav,no emotion,directive
330,50_0,2,"Tomorrow? No, I'm afraid I wouldn't be able to. I'm going out of the town on business.",0,./data/dailytalk/dailyTalk/audio_files/50_0_2.wav,no emotion,commissive
331,50_0,3,What about Saturday?,1,./data/dailytalk/dailyTalk/audio_files/50_0_3.wav,no emotion,directive
332,50_0,4,"Sorry, I never go out on Saturday evening. I always watch football on Saturday evening.",0,./data/dailytalk/dailyTalk/audio_files/50_0_4.wav,no emotion,commissive
333,50_0,5,Will you come round next Tuesday?,1,./data/dailytalk/dailyTalk/audio_files/50_0_5.wav,no emotion,directive
334,50_0,6,"Next Tuesday?! It will be the twenty first of May. Oh, dear. Arm... I promised my aunt I would be at her birthday party.",0,./data/dailytalk/dailyTalk/audio_files/50_0_6.wav,no emotion,commissive
335,50_0,7,What do you say to next Wednesday then?,1,./data/dailytalk/dailyTalk/audio_files/50_0_7.wav,no emotion,directive
336,51_0,0,I'm going to try sky diving this weekend.,0,./data/dailytalk/dailyTalk/audio_files/51_0_0.wav,happiness,inform
337,51_0,1,I wouldn't do it if I were you.,1,./data/dailytalk/dailyTalk/audio_files/51_0_1.wav,no emotion,inform
338,51_0,2,It's sounds like fun.,0,./data/dailytalk/dailyTalk/audio_files/51_0_2.wav,happiness,inform
339,51_0,3,"It's very dangerous, you know.",1,./data/dailytalk/dailyTalk/audio_files/51_0_3.wav,no emotion,inform
